id,title,view,likes,dislikes,rating,guestid
udlMSe5-zP8,Joe Rogan Experience #1342 - John Carmack,2508788,52971,1436,4.8944254,5
1UsBOOwgq28,Joe Rogan Experience #1341 - Steven Rinella,2417147,25297,1830,4.7301583,62
WrfohqHpKQc,JRE MMA Show #77 with Cedric Doumbe,391426,4837,377,4.7107787,-1
avZpWVEpiV8,Joe Rogan Experience #1340 - John Nores,1417387,17987,1276,4.7350359,144
dNPPjDiGBNQ,"Best of the Week - August 18, 2019 - Joe Rogan Experience",356126,3471,378,4.6071706,-1
p6Dp0KJzMPI,Joe Rogan Experience #1339 - Everlast,1568261,15799,1685,4.6145048,66
Iaf5g9oT0mA,Joe Rogan Experience #1338 - Roy Wood Jr,917126,11172,804,4.731463,184
MIWrmgPNUqQ,Joe Rogan Experience #1337 - Dan Crenshaw,4121377,67811,10308,4.4721899,-1
eKUf_nL28Pc,JRE MMA Show #76 with Terence Crawford,745907,11821,541,4.8249474,124
7q44OJasErI,Joe Rogan Experience #1336 - Legion of Skanks,2174746,20785,1982,4.6517768,-1
pHS1u5lqAKk,"Best of the Week - August 11, 2019 - Joe Rogan Experience",334857,4020,304,4.7187791,-1
D1XCWUm-GAI,JRE MMA Show #75 with Dan Hardy,1832468,17516,1245,4.7345557,170
yx7EjrIrOng,Joe Rogan Experience #1335 - Jim Gaffigan,2440991,26786,2337,4.6790166,16
lsqXFgymLlI,Ms. Pat's New Bed Moment - JRE Toons,550018,13315,379,4.8892946,-1
nV3miitxG08,Joe Rogan Experience #1334 - Fahim Anwar,880272,7773,993,4.5468855,119
ck5dsmTs3K4,Joe Rogan Experience #1333 - Tom Papa,1621776,13901,1879,4.5237007,-1
YqNVcUT-Ebo,"Best of the Week - August 4, 2019 - Joe Rogan Experience",323921,3432,417,4.5666409,-1
vIroVHH2IIA,JRE MMA Show #74 with Brendan Schaub,2225830,22535,4411,4.3452091,-1
xyE_w00AYXw,Joe Rogan Experience #1332 - Annie Lederman,2033505,19856,3495,4.4013104,-1
lJAx6M7RiwI,Joe Rogan Experience #1331 - Alonzo Bodden,943969,8786,1044,4.5751781,-1
2O-iLk1G_ng,Joe Rogan Experience #1330 - Bernie Sanders,13534570,436541,47844,4.6049094,-1
TQabA3GvnPU,JRE MMA Show #73 with Jean Jacques Machado,1044431,15912,573,4.8609643,18
H7mlxtWkr-E,"Best of the Week - July 28, 2019 - Joe Rogan Experience",358246,3451,401,4.5835929,-1
-VZEcwBCNwM,Joe Rogan Experience #1329 - Brian Moses,1175567,10944,1262,4.5864329,-1
_KmiPV0ZAFw,JRE MMA Show #72 with Andy Ruiz,1599699,30754,1080,4.864296,-1
9hhc90mpKNc,Joe Rogan Experience #1328 - Whitney Cummings,1453865,19588,4592,4.2403641,37
nhBePYuPZ9E,Joe Rogan Experience #1327 - Mike Baker,2107928,22047,2979,4.5238552,-1
9-w-LFBw8Co,Joe Rogan Experience #1326 - Maynard James Keenan,2835739,47859,2476,4.8032384,235
WegTsmdeGrU,"Best of the Week - July 21, 2019 - Joe Rogan Experience",251202,2476,284,4.5884056,-1
B4jsmvNoXP4,JRE MMA Show #71 with Rico Verhoeven,1010910,14278,714,4.8094983,234
ViWvAnvT17c,Joe Rogan Experience #1325 - Dr. Cornel West,3157535,75884,6625,4.678823,-1
GAwITnMtJfM,Theo Von's Owl Moment - JRE Toons,782029,19668,340,4.9320273,221
JCZmxctYQrE,"Best of the Week - July 7, 2019 - Joe Rogan Experience",515282,4686,366,4.7102137,196
IVI5i55NfN4,Joe Rogan Experience #1312 - Ms Pat,1588270,39604,1678,4.8374109,-1
MaVTCHFDZd4,JRE MMA Show #70 with Aljamain Sterling,1055855,10695,928,4.6806331,-1
6g5UqgSdA9o,Joe Rogan Experience #1324 - Ian Edwards,1312319,10918,1026,4.6563964,10
cI2EHMy1lgs,Joe Rogan Experience #1323 - Andy Ngo,2250799,45920,5444,4.5760455,-1
GW2si8__T7c,Joe Rogan Experience #1322 - Reggie Watts,1377196,16510,1357,4.6961999,7
pTZm0Y_G78M,Joe Rogan Experience #1321 - Robert Oberst,2894861,41969,2438,4.780395,141
VrGvMGsvsFA,"Best of the Week - June 30, 2019 - Joe Rogan Experience",434583,3806,387,4.6308131,76
_EWCN3CPhTI,Joe Rogan Experience #1320 - Eric Weinstein,4174310,46032,4887,4.616096,-1
huYE-nW3JY8,JRE MMA Show #69 with Yves Edwards,783854,7404,715,4.6477399,-1
J1H8vYEi128,Joe Rogan Experience #1319 - Joey Diaz,4289309,53935,3626,4.748024,-1
HtNnHW80rOs,"Best of the Week - June 23, 2019 - Joe Rogan Experience",298115,3249,267,4.6962457,-1
cdP3L73yySM,Joe Rogan Experience #1318 - Hotep Jesus,1652172,22557,6990,4.0537109,-1
HsD_J7S2cz4,Joe Rogan Experience #1317 - Andrew Santino,1748292,18476,1572,4.6863527,27
O51yryBeNuY,Joe Rogan Experience #1316 - Abby Martin,2113456,29157,13898,3.7088144,17
Z3M0Oy_HAfQ,JRE MMA Show #68 with Will Harris,1126887,17943,939,4.8010802,44
22XYWwuq9Mc,An Eddie & Alex Moment - JRE Toons,975596,26266,305,4.9540854,-1
MyxZWRuP514,"Best of the Week - June 16, 2019 - Joe Rogan Experience",341877,3487,227,4.7555199,-1
4NdU1F3b84Y,Swapcast - Podcast On A Plane with John Dudley (Audio Only),271785,2674,340,4.5487723,-1
BEWz4SXfyCQ,Joe Rogan Experience #1315 - Bob Lazar & Jeremy Corbell,13459873,260633,11441,4.8317957,-1
tiOFmHOjXH0,Joe Rogan Experience #1314 - Charlamagne tha God & Andrew Schulz,5603096,83311,5262,4.7623653,-1
RD-9Ghvt480,Joe Rogan Experience #1313 - Duncan Trussell,3812414,58099,3331,4.7831025,-1
-UqwWfLJ0xc,"Best of the Week - June 2, 2019 - Joe Rogan Experience",553361,4113,410,4.6374087,-1
7X8UMzTjZpU,JRE MMA Show #67 with Kevin Lee,1025983,10611,1061,4.636395,60
VIlI-Se-pk8,Joe Rogan Experience #1311- David Pakman,2471089,39047,9175,4.2389364,-1
-oexK5maDVY,Joe Rogan Experience #1310 - Sober October 2019 Preview,2815840,30933,2053,4.7510457,107
3qHkcs3kG44,Joe Rogan Experience #1309 - Naval Ravikant,4391029,99099,2755,4.8918061,-1
5PxPOz_SZC8,Joe Rogan Experience #1308 - Eddie Bravo,3586925,42776,4848,4.5928102,-1
Cveyk3dnX0M,"Best of the Week - May 26, 2019 - Joe Rogan Experience",266175,2505,217,4.6811171,80
ILVqgOlntLM,Joey Diaz Coffee Talk Moment - JRE Toons,875155,25957,279,4.9574633,129
IL0ufqBeoBA,Joe Rogan Experience #1307 - Greg Fitzsimmons,1301676,12410,1969,4.4522567,2
fTAPaHcLAhw,Joe Rogan Experience #1306 - Wiz Khalifa,8431338,131352,5322,4.8442426,-1
3AzPmYxJwdY,Joe Rogan Experience #1305 - JD & John Witherspoon,1582635,29692,1023,4.866775,-1
lFqqHszPSMY,JRE MMA Show #66 with Michelle Waterson,1236149,15466,908,4.7781849,25
tIcwY_BMU4c,"Best of the Week - May 19, 2019 - Joe Rogan Experience",347283,2817,249,4.6751466,26
01Uj1eNnZ8o,Joe Rogan Experience #1304 - Brendan Schaub,2724479,24817,2875,4.5847178,-1
4rHLLmQPqLY,Joe Rogan Experience #1303 - Tommy Chong,2272011,29376,7082,4.2229962,-1
llhb2ymtsw8,Joe Rogan Experience #1302 - Ed Calderon,3310916,55299,2177,4.8484931,-1
FYsvhzhAK2g,Joe Rogan Experience #1301-  Laird Hamilton,1881509,21605,1327,4.7685332,-1
PY5PgLBTkbk,Joe Rogan Experience #1300 - Michael Malice,1373688,17516,1629,4.6596498,-1
71vG_1CAbqk,"Best of the Week - May 12, 2019 - Joe Rogan Experience",243422,3028,166,4.7921104,104
5VoVIpIzj_c,Joe Rogan Experience #1299 - Annie Jacobsen,2812621,40966,7210,4.4013615,-1
oOpQnnGyDfQ,Joe Rogan Experience #1298 - Neal Brennan,1914220,16047,2321,4.494556,118
QmfFbwZcVx4,Joe Rogan Experience #1297 - Phil Demers,771525,11006,797,4.7298994,1
uRjOsCftRJ0,Joe Rogan Experience #1296 - Joe List,872721,8363,767,4.6639647,-1
kR8UcnwLH24,Joe Rogan Experience #1295 - Tulsi Gabbard,3020648,67642,6460,4.6512914,163
z7rOg9vEIBw,"Best of the Week - May 5, 2019 - Joe Rogan Experience",341505,3335,299,4.670886,203
VBPnjte2UV8,Joe Rogan Experience #1294 - Jamie Metzl,1807286,18487,2097,4.5924993,-1
3Dp4RrpbWqo,Joe Rogan Experience #1293 - Andrew Santino,1699613,15229,1300,4.6854014,-1
ikMmkHzlTpk,Joe Rogan Experience #1292 - Lex Fridman,2080937,23780,1885,4.7062149,6
Q7ctD2TBcmg,Joe Rogan Experience #1291 - C.T. Fletcher,2179630,34709,1239,4.862134,-1
5wYOvEY2LWE,"Best of the Week - April 28, 2019 - Joe Rogan Experience",374550,3231,230,4.7341809,-1
hgdJnpVccWg,Joe Rogan Experience #1290 - Bryan Callen,2065104,21100,2166,4.6276112,11
3KngXMPhxzg,Joe Rogan Experience #1289 - Eddie Izzard,2252915,29666,5564,4.3682656,-1
UYU-Jdmypmc,Joe Rogan Experience #1288 - Jon Reep,909121,7891,910,4.5864105,-1
qAfWYD7HK9M,Joe Rogan Experience #1287 - Rich Benoit,2125695,35224,1419,4.8450999,-1
OU6E31jA1Cc,Joe Rogan Experience #1286 - Anthony Jeselnik,2851853,27177,2255,4.693531,-1
Gkpr7S63RPY,"Best of the Week - April 21, 2019 - Joe Rogan Experience",280339,2532,206,4.6990504,-1
9aiJ1HaDsx0,JRE MMA Show #65 with Corey Anderson,646841,8248,776,4.6560283,7
OOSFef1lIAQ,JRE MMA Show #64 with Khalil Rountree Jr.,747425,10276,610,4.7758589,147
Jo61b3Ex6Ag,Joe Rogan Experience #1285 - B-Real,1747544,22594,1342,4.7757354,139
Rxmw9eizOAo,Joe Rogan Experience #1284 - Graham Hancock,9989897,149205,6704,4.8280025,-1
r-HnZzTOa6M,"Best of the Week - April 14, 2019 - Joe Rogan Experience",338936,2931,206,4.7373285,68
ZYlxZtgqt60,An Alex and Eddie Moment - JRE Toons,1723895,61394,493,4.9681354,-1
rY5jCvRHEFk,Joe Rogan Experience #1283 - Russell Brand,8507789,106236,5971,4.7871432,-1
JHmktXPdOrQ,Joe Rogan Experience #1282 - Adam Conover,1937137,24519,32367,2.7240798,31
yTDScKcwEKk,JRE MMA Show #63 with Jorge Masvidal,4630866,54443,2215,4.8436232,102
Fo_ymT8NJwY,JRE MMA Show #62 with Brendan Schaub,1994009,19185,1329,4.74086,-1
mgLAhLzw2s8,Joe Rogan Experience #1281 - Tom Papa,1069327,10874,1025,4.6554332,110
enKqc-Fnw_w,"Best of the Week - April 7, 2019 - Joe Rogan Experience",230858,2608,134,4.804522,-1
_TiGMStO5G4,JRE MMA Show #61 with Herb Dean,2503600,32788,1272,4.8506165,-1
aFlAD18qltw,Joe Rogan Experience #1280 - Michael Yo,1293671,13420,1325,4.6405563,25
JM-GwDh73Wc,Joe Rogan Experience #1279 - Jessimae Peluso,1502594,14356,3560,4.2051797,51
UJb__qn2o8A,"Best of the Week - March 31, 2019 - Joe Rogan Experience",289285,3028,188,4.7661691,267
XW_KhFq4LQo,Joe Rogan Experience #1278 - Kevin Hart,11559951,198842,7111,4.8618908,-1
zTHahHrdaZw,Joe Rogan Experience #1277 - Gabrielle Reece,1428137,19481,1104,4.7854748,3
sCD9zjf_YRU,Joe Rogan Experience #1276 - Ben Shapiro,9753343,145475,11637,4.7037272,-1
Gdb4DFq_7x4,"JRE MMA Show #60 with Forrest Griffin, Clint Wattenberg & Dr. Duncan French",692500,6958,509,4.7273335,-1
x2j5JH8Lcuo,Joe Rogan Experience #1275 - Luis J. Gomez,990875,11252,1195,4.6159716,-1
6O8L-d0sZIA,"Best of the Week - March 24, 2019 - Joe Rogan Experience",304990,2501,181,4.730052,-1
4PnkZx3kwTM,Joe Rogan Experience #1274 - Nicholas Christakis,1676106,20210,1663,4.6958809,-1
YBS0tQn15cM,Joe Rogan Experience #1273 - Ron Funches,972822,9943,915,4.6629214,-1
uT48whuAaCw,Joe Rogan Experience #1272 - Lindsey Fitzharris,1588088,25882,1109,4.835649,-1
mDm5YXIal48,Joe Rogan Experience #1271 - Billy Corben,1176716,9687,1811,4.3699775,208
YDQxXKwOA7Q,Joe Rogan Experience #1270 - Lenny Clarke,778604,8114,494,4.7704463,22
PVc6kEs92O0,Joe & Jim's Hairy Moment - JRE Toons,444635,6769,853,4.5523486,-1
jlOJL4mUP38,"Best of the Week - March 17, 2019 - Joe Rogan Experience",298866,2838,162,4.7839999,-1
DAkV6EwDXN4,Joe Rogan Experience #1269 - Bryan Callen,2475534,25787,2180,4.6882038,90
1K1KYIU6Eoc,Joe Rogan Experience #1268 - Ron White,2573822,28098,1830,4.7554131,-1
vA3QavPp1Ho,Joe Rogan Experience #1267 - Gary Taubes & Stephan Guyenet,875450,8111,4752,3.5222733,-1
KOilZ69NwIc,Joe Rogan Experience #1266 - Ben Anderson,1620680,20507,1901,4.6606569,7
rwiGxmYJTEI,JRE MMA Show #59 with Kamaru Usman,1386640,22163,1380,4.7655354,10
xzYVsgQBNoo,"Best of the Week - March 10, 2019 - Joe Rogan Experience",296042,2787,195,4.7384305,-1
8m_RhpT6xCg,Joe Rogan Experience #1265 - Andrew Schulz,2985535,48603,2620,4.7954044,-1
wfJUdYp-TPg,Joe Rogan Experience #1264 - Timothy Denevi,843681,6001,4967,3.1885486,133
UAGZcGi1OP8,Joe Rogan Experience #1263 - Renée DiResta,1026116,10800,11278,2.9566989,179
RMw8u0VrELs,Joe Rogan Experience #1262 - Pat McNamara,1697332,25773,960,4.8563571,-1
dodsGp37M50,Joe Rogan Experience #1261 - Peter Hotez,1301809,15682,3614,4.2508292,164
zyOH3m3wD9Q,"Best of the Week - March 3, 2019 - Joe Rogan Experience",345420,2822,177,4.7639213,-1
TaIZmgrPCkg,Mike Tyson's Tiger Moment - JRE Toons,994062,23257,190,4.9675865,99
qdKgBatTe_E,Joe Rogan Experience #1260 - Lennox Lewis & Russell Peters,2308907,29064,1360,4.8211937,-1
RoWXvMQ3xqg,Joe Rogan Experience #1259 - David Wallace-Wells,1280848,15820,9918,3.4586215,-1
DZCBRHOg3PQ,"Joe Rogan Experience #1258 - Jack Dorsey, Vijaya Gadde & Tim Pool",5005604,105916,8932,4.6889105,-1
CLgPhMUOmDw,JRE MMA Show #58 with Brendan Schaub,1805352,20496,1466,4.7329931,-1
qZHzO_x_bYY,Joe Rogan Experience #1257 - Steve Sweeney,675609,6965,596,4.6846976,-1
tGwRyd_Ek3Q,"Best of the Week - February 24, 2019 - Joe Rogan Experience",304372,3302,179,4.794312,148
Y5ZFKYtHdsM,Joe Rogan Experience #1256 - David Lee Roth,2752132,35742,2168,4.7712479,168
-5yh2HcIlkU,Joe Rogan Experience #1255 - Alex Jones Returns!,25083058,495536,20136,4.8438077,-1
65epASHLblo,Joe Rogan Experience #1254 - Dr. Phil,7728434,124648,4966,4.846745,198
edZR_nPp1l8,Joe Rogan Experience #1253 - Ioan Grillo,2619012,32355,2174,4.7481537,236
KmkEZKgeQQg,Joe Rogan Experience #1252 - Dave Foley & Paul Greenberg,1576613,14197,1481,4.6221457,-1
dFsYMl5QMEE,"Best of the Week - February 17, 2019 - Joe Rogan Experience",261900,2233,174,4.7108436,-1
WNlqsuTJu2Q,Joe Rogan Experience #1251 - Tim Dillon,1975433,22674,1994,4.6766663,3
CDpjvFn4wgM,Joe Rogan Experience #1250 - Johann Hari,3220490,55128,2797,4.8068538,130
E4dcvItSGPc,Joe Rogan Experience #1249 - Donnell Rawlings,1367549,18591,1209,4.7557578,206
mJowz_-pj4U,Joe Rogan Experience #1248 - Bill Ottman,814305,8977,1212,4.5241928,-1
bz1Masw5QDs,Joe Rogan Experience #1247 - Andy Stumpf,2522040,27752,1711,4.7677088,-1
lUJ4YaiERnw,"Best of the Week - February 10, 2019 - Joe Rogan Experience",150869,1187,130,4.6051631,216
hWugDUjm2WU,"Joe Rogan Experience - Fight Companion - February 17, 2019",1658453,13496,960,4.7343664,-1
n96-scSyoOQ,Tom Papa's Cats & Rats Moment - JRE Toons,369341,5873,188,4.8759279,118
YHwSmwEwmV4,Joe Rogan Experience #1246 - Pot Debate - Alex Berenson & Dr. Michael Hart,3550019,42923,4153,4.6471238,-1
cTsEzmFamZ8,Joe Rogan Experience #1245 - Andrew Yang,5793499,163940,8716,4.7980723,-1
1Gtrg6R7b3w,Joe Rogan Experience #1244 - Colin O'Brady,1156569,15792,1846,4.5813584,-1
jqrBuzHy5vY,Joe Rogan Experience #1243 - Rafinha Bastos,1380266,54550,1908,4.86482,-1
bRsueTsNifI,"Best of the Week - February 3, 2019 - Joe Rogan Experience",294267,2540,543,4.2954912,-1
02ux1dKNPXo,Joe Rogan Experience #1242 - Tim Pool,4541519,74308,6589,4.6742029,-1
ZA106wrMUe4,Joe Rogan Experience #1241 - Sam Harris,3991190,48974,8304,4.4200916,-1
OT0ZIq-yWEM,Joe Rogan Experience #1240 - Forrest Galante,3794274,50616,3710,4.7268343,36
Hf8aG4sK4XE,Joe Rogan Experience #1239 - Travis Barker,3488302,45110,3512,4.7110772,-1
O00gaA5u6BI,Joe Rogan Experience #1238 - Brian Redban,1244798,16674,7273,3.7851505,245
uBkFF_inHgE,Joe Rogan Experience #1237 - Sebastian Maniscalco,1489019,19317,4586,4.2325649,-1
TwUC5ET9sSQ,"Best of the Week - January 27, 2019 - Joe Rogan Experience",237587,1803,3059,2.4833403,115
_mP9OmOFxc4,Joe Rogan Experience #1236 - Jack Dorsey,1791800,15760,89854,1.5968906,7
nIVWyuC2AB8,JRE MMA Show #57 with TJ Dillashaw,1440091,16446,2641,4.4465342,-1
8ylL8YIs7C0,Joe Rogan Experience #1235 - Ben Greenfield,1207579,11624,2346,4.3282747,-1
HOTS0HS7aq4,Joe Rogan Experience #1234 - David Sinclair,2011213,32695,1628,4.8102732,248
wieRZoJSVtw,Joe Rogan Experience #1233 - Brian Cox,7267066,105823,4485,4.8373647,-1
HkRE0UU1x9E,"Best of the Week - January 20, 2019 - Joe Rogan Experience",237039,2301,397,4.4114161,-1
5-uDhcnL07A,"Joe Rogan Experience - Fight Companion - January 26, 2019",2219275,22648,1361,4.7732515,-1
q_CeQlkMC_g,Joe Rogan Experience #1232 - Nick Di Paolo,1132873,14407,2639,4.3807344,177
Otbe3J1YcLU,Joe Rogan Experience #1231 - Matt Braunger,783560,6996,2029,4.1007204,-1
w7HMOsRUFS8,Joe Rogan Experience #1230 - Killer Mike,3707222,56867,3658,4.7582488,-1
p7DZhL85Neg,Theo Von's Magic Moment - JRE Toons,693123,16216,180,4.9560866,42
QA9DbqEvnPg,Joe Rogan Experience #1229 - Richard Rawlings,2020875,26716,1760,4.7527742,149
T77uFdw9HJA,Joe Rogan Experience #1228 - Bari Weiss,1394391,14991,35356,2.1910143,49
m6AHNrExgKE,"Best of the Week - January 13, 2019 - Joe Rogan Experience",252610,2499,206,4.6953788,-1
7MNv4_rTkfU,Joe Rogan Experience #1227 - Mike Tyson,15640932,250599,6552,4.8980832,82
bce29LIRKiU,Joe Rogan Experience #1226 - Mike Baker,1737604,17665,3167,4.3918972,-1
HvNJaZuzDDE,JRE MMA Show #56 with Brendan Schaub,1372086,14786,1547,4.6211352,-1
qwogNykaAH8,Joe Rogan Experience #1225 - Theo Von,5230072,55194,3472,4.7632699,-1
YgzGWS28I2k,Joe Rogan Experience #1224 - Adam Greentree,1635726,19507,1421,4.7284021,-1
wqNcqlsIErU,"Best of the Week - January 6, 2019 - Joe Rogan Experience",242983,2453,193,4.7082391,-1
XBJu_cri2f4,Joe Rogan Experience #1223 - Greg Fitzsimmons,1280346,12345,1254,4.6311493,-1
-p5D-pN8tQw,Joe Rogan Experience #1222 - Michael Shermer,1819636,16563,3545,4.2948079,160
LJdcAIfoh_A,JRE MMA Show #55 with Kelly Pavlik,701056,7639,630,4.6952472,-1
iTLbaarXoW8,JRE MMA Show #54 with Din Thomas,1057334,11583,933,4.7018218,-1
FG6HbWw2RF4,Joe Rogan Experience #1221 - Jonathan Haidt,2496905,42000,2210,4.800045,115
RQ1RAd2A-rs,Joe Rogan Experience - 2018 Year in Review,1413726,22114,804,4.8596735,24
x9o2dpEuKT0,"Best of the Week - December 23, 2018 - Joe Rogan Experience",342228,2508,446,4.3960733,232
so3qOEMZXDQ,JRE MMA Show #53 with Jeff Novitzky,1283105,12911,28140,2.258045,-1
ll4E3-kP_54,Joe Rogan Experience #1220 - Joey Diaz,5632095,56507,3597,4.7606149,4
mfu302T4JKQ,"Best of the Week - December 16, 2018 - Joe Rogan Experience",227132,2281,193,4.6879549,174
cS1KWv0das8,Joe Rogan Experience #1219 - Bill Burr,6576767,81351,3950,4.8147736,-1
NAalq9lrjQA,Joe Rogan Experience #1218 - Gad Saad,2009357,27950,1633,4.7791977,245
1cZYXScrJyU,Joe Rogan Experience #1217 - Nimesh Patel,916720,11710,1550,4.5324283,50
GEw0ePZUMHA,Joe Rogan Experience #1216 - Sir Roger Penrose,2710760,45789,1559,4.8682942,120
L5Pk5VIbBsY,Chocolate Body Moment - JRE Toons,710975,15315,351,4.9103789,170
tAithqQBFdQ,Joe Rogan Experience #1215 - Ben O'Brien,803078,7514,819,4.6068645,212
TjeSqq5FQhQ,"Best of the Week - December 9, 2018 - Joe Rogan Experience",279182,2572,173,4.7479053,-1
Igc_1TPfK9Y,Joe Rogan Experience #1214 - Lawrence Lessig,1525513,16362,4138,4.1925855,-1
WjYYdMNUXF8,Joe Rogan Experience #1213 - Dr. Andrew Weil,2242329,28086,2013,4.7324829,-1
MD-DaEa0Tpg,JRE MMA Show #52 with Michael Bisping,4104816,49338,2005,4.8437958,-1
J2dKtzwqbzM,JRE MMA Show #51 with Deontay Wilder,2444387,38958,3176,4.6984859,-1
ZtqVcY6AK6o,"Best of the Week - December 2, 2018 - Joe Rogan Experience",277523,2623,183,4.7391305,-1
BvWB7B8tXK8,Joe Rogan Experience #1212 - David Goggins,5198068,87450,2907,4.8713102,-1
wGODg5ByuVo,JRE MMA Show #50 with Yves Edwards,552834,5732,491,4.6843967,255
-qfB8clUIaY,Joe Rogan Experience #1211 - Dr. Ben Goertzel,1988683,27629,2315,4.6907558,-1
lIUV5GBEo2M,Joe Rogan Experience #1210 - Tom Papa,1106778,10811,1837,4.4190388,243
8rrsROAp3WM,"Best of the Week - November 25, 2018 - Joe Rogan Experience",250148,2392,168,4.7375002,17
suSqW0qW6nU,Joe Rogan Experience #1209 - Anthony Cumia,2311503,28084,2606,4.6603456,7
vIeFt88Hm8s,Joe Rogan Experience #1208 - Jordan Peterson,9752994,166461,7028,4.8379607,64
okl266f1LBg,JRE MMA Show #49 with Miriam Nakamoto,833996,10011,1057,4.6179976,92
TLZgdmGN2JQ,Joe Rogan Experience #1207 - Jeff Ross & Dave Attell,2868376,23600,1762,4.7221041,-1
yKJE2jlqwI8,"Best of the Week - November 18, 2018 - Joe Rogan Experience",234432,2046,151,4.7250795,11
d7eQcuBRnYA,"Joe Rogan Experience - Fight Companion - November 24, 2018",1914375,16850,1098,4.7552929,45
69RKP3GBkco,Sturgill Simpson's Dab Moment - JRE Toons,606000,9381,182,4.9238734,-1
QTW5cDxnjAg,Joe Rogan Experience #1206 - Mike Ward & Pantelis,967049,10415,985,4.654386,-1
9DxeMowxDTU,"Joe Rogan Experience #1205 - Jake ""The Snake"" Roberts & Tony Hinchcliffe",2818085,45344,1415,4.8789539,-1
3e1D6o8YDFE,"Best of the Week - November 11, 2018 - Joe Rogan Experience",212169,2115,123,4.7801609,-1
j7r7E0DNjaw,Joe Rogan Experience #1204 - Steven Rinella,2099212,18907,1446,4.715816,-1
X9JLij1obHY,Joe Rogan Experience #1203 - Eric Weinstein,2896789,32804,1576,4.8166375,121
lzujdxJxLIQ,Joe Rogan Experience #1202 - Fred Morin & David McMillan,714976,3312,1002,4.0709319,2
7Dtv8ibI1vk,Joe Rogan Experience #1201 - William von Hippel,3071142,35449,2301,4.7561855,-1
68azjW5Hhok,Joe Rogan Experience #1200 - Ross Edgley,1860578,21374,840,4.8487439,16
tingHmTUNqI,Joe Rogan Experience #1199 - Tom Segura & Sean Anders,1056253,10886,681,4.7645025,28
Kv4fkc6KVjQ,"Best of the Week - November 4, 2018 - Joe Rogan Experience",222207,2581,156,4.7720132,-1
MwLUCreNy5I,"Joe Rogan Experience - Fight Companion - November 10, 2018",1703132,16183,1630,4.633975,-1
n_tpWrv76Q8,Joe Rogan Experience #1198 - Derren Brown,2079674,25627,1255,4.8132582,-1
lTSsAXNKl7I,Joe Rogan Experience #1197 - Michael Malice,1758795,21386,2240,4.6207566,252
_BTNmNpoAro,Joe Rogan Experience #1196 - Dale Earnhardt Jr.,1740925,25960,1010,4.850204,-1
3w0NFXwhnU4,Bert Kreischer's Elvis Dream - JRE Toons,454643,7822,169,4.9154048,-1
KqX557kt3d4,Joe Rogan Experience #1195 - Christina P,1700056,19877,1695,4.6857038,-1
5blSRUZpYrU,Joe Rogan Experience #1194 - Sober October 2 Recap,3610445,42076,1795,4.8363385,-1
N8roQPPTe4Q,Joe Rogan Experience #1193 - Shane Dorian,669586,5887,402,4.7443156,-1
bg7wnzKTMO0,"Best of the Week - October 28, 2018 - Joe Rogan Experience",209881,2371,110,4.8226523,-1
mq-MEgcv5Zs,Joe Rogan Experience #1192 - Tony Hinchcliffe,1277905,10205,1303,4.5470977,180
SO-jiCZWfEw,JRE MMA Show #48 with Henry Cejudo & Eric Albarracin,596089,6507,820,4.5523405,129
AZZNvT1vaJg,Joe Rogan Experience #1191 - Peter Boghossian & James Lindsay,2485972,48605,1733,4.8622909,-1
NCkAC5OcJMI,Joe Rogan Experience #1190 - Joey Diaz,3895709,45980,2336,4.8066063,10
Ee6Nga_BWAg,"Best of the Week - October 21, 2018 - Joe Rogan Experience",342332,2320,225,4.6463656,-1
vNZtibrPo0g,JRE MMA Show #47 with Tyson Fury,4422039,82214,1860,4.9115067,162
2OhHkBmbb5Y,Joe Rogan Experience #1189 - Alex Honnold,3729699,46844,1588,4.8688469,46
j5FOumrXyww,Joe Rogan Experience #1188 - Lex Fridman,1648415,21656,1392,4.7584171,-1
